metric_group,log_name,metric,value,unit,value_numeric
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_405,1474718,points,1474718.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_406,1479982,points,1479982.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_407,1484013,points,1484013.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_408,1486291,points,1486291.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_409,1487352,points,1487352.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_410,1487861,points,1487861.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_411,1489553,points,1489553.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_412,1495382,points,1495382.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_413,1497181,points,1497181.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_414,1499835,points,1499835.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_415,1500573,points,1500573.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_416,1505532,points,1505532.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_417,1509716,points,1509716.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_418,1512032,points,1512032.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_419,1513755,points,1513755.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_420,1514301,points,1514301.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_421,1515055,points,1515055.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_422,1515155,points,1515155.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_423,1515207,points,1515207.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_424,1515231,points,1515231.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_425,1516037,points,1516037.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_426,1521902,points,1521902.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_427,1523341,points,1523341.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_428,1525015,points,1525015.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_429,1529777,points,1529777.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_430,1533427,points,1533427.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_431,1536352,points,1536352.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_432,1539895,points,1539895.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_433,1546128,points,1546128.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_434,1546719,points,1546719.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_435,1546732,points,1546732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_436,1546732,points,1546732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_437,1546732,points,1546732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_438,1546732,points,1546732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_439,1546732,points,1546732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_440,1547879,points,1547879.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_441,1556764,points,1556764.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_442,1559985,points,1559985.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_443,1570564,points,1570564.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_444,1573418,points,1573418.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_445,1574950,points,1574950.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_446,1578606,points,1578606.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_447,1587730,points,1587730.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_448,1592112,points,1592112.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_449,1593903,points,1593903.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_450,1595963,points,1595963.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_451,1597533,points,1597533.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_452,1602902,points,1602902.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_453,1612526,points,1612526.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_454,1614505,points,1614505.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_455,1615185,points,1615185.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_456,1615421,points,1615421.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_457,1615606,points,1615606.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_458,1615664,points,1615664.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_459,1615679,points,1615679.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_460,1615681,points,1615681.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_461,1615681,points,1615681.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_462,1615681,points,1615681.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_463,1615681,points,1615681.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_464,1615681,points,1615681.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_465,1615705,points,1615705.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_466,1615715,points,1615715.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_467,1615717,points,1615717.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_468,1615717,points,1615717.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_469,1615717,points,1615717.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_470,1615791,points,1615791.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_471,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_472,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_473,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_474,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_475,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_476,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_477,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_478,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_479,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_480,1615831,points,1615831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_481,1637477,points,1637477.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_482,1641476,points,1641476.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_483,1644042,points,1644042.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_484,1646821,points,1646821.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_485,1649207,points,1649207.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_486,1650615,points,1650615.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_487,1651536,points,1651536.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_488,1656922,points,1656922.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_489,1659205,points,1659205.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_490,1661406,points,1661406.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_491,1662172,points,1662172.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_492,1662504,points,1662504.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_493,1662999,points,1662999.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_494,1663093,points,1663093.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_495,1663141,points,1663141.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_496,1663317,points,1663317.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_497,1663317,points,1663317.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_498,1663317,points,1663317.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_499,1674980,points,1674980.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_500,1675891,points,1675891.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_501,1676654,points,1676654.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_502,1678603,points,1678603.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_503,1678616,points,1678616.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_504,1678616,points,1678616.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_505,1678616,points,1678616.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_506,1678616,points,1678616.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_507,1679085,points,1679085.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_508,1683708,points,1683708.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_509,1684279,points,1684279.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_510,1684473,points,1684473.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_511,1684540,points,1684540.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_512,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_513,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_514,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_515,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_516,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_517,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_518,1684574,points,1684574.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_519,1710545,points,1710545.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_520,1711708,points,1711708.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_521,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_522,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_523,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_524,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_525,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_526,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_527,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_528,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_529,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_530,1711781,points,1711781.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_531,1720133,points,1720133.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_532,1728544,points,1728544.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_533,1731435,points,1731435.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_534,1731613,points,1731613.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_535,1731613,points,1731613.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_536,1731613,points,1731613.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_537,1731613,points,1731613.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_538,1732997,points,1732997.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_539,1734380,points,1734380.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_540,1738961,points,1738961.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_541,1745178,points,1745178.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_542,1754970,points,1754970.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_543,1765910,points,1765910.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_544,1767924,points,1767924.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_545,1773732,points,1773732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_546,1775224,points,1775224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_547,1778418,points,1778418.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_548,1780890,points,1780890.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_549,1783945,points,1783945.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_550,1784645,points,1784645.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_551,1785716,points,1785716.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_552,1785912,points,1785912.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_553,1785956,points,1785956.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_554,1785991,points,1785991.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_555,1785992,points,1785992.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_556,1785992,points,1785992.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_557,1785992,points,1785992.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_558,1785995,points,1785995.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_559,1785998,points,1785998.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_560,1785998,points,1785998.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_561,1785998,points,1785998.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_562,1786014,points,1786014.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_563,1786014,points,1786014.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_564,1786014,points,1786014.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_565,1786031,points,1786031.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_566,1786076,points,1786076.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_567,1786080,points,1786080.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_568,1786080,points,1786080.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_569,1786080,points,1786080.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_570,1786080,points,1786080.0
